age;education;sex;workhour;earning
28;13;2;40;2
19;10;2;18;1
36;12;2;32;1
33;11;2;40;1
50;10;2;40;1
47;12;2;40;2
48;9;2;33;1
60;9;1;40;1
30;14;1;30;1
32;13;1;50;2
45;14;2;35;2
51;10;1;40;2
53;5;1;75;1
34;14;2;40;1
48;14;1;40;2
68;9;1;45;1
32;12;2;50;1
63;9;1;4;1
31;9;2;40;1
58;13;2;20;1
32;12;1;60;2
32;13;1;40;1
40;13;1;80;1
50;13;1;55;2
38;6;1;40;1
30;9;1;40;1
21;9;2;40;1
28;13;2;40;2
63;9;1;48;1
32;12;2;36;1
25;9;1;45;1
59;10;1;40;2
22;11;2;10;1
49;10;1;40;1
36;13;1;40;1
31;9;2;30;1
46;10;2;30;1
37;15;1;60;2
48;13;1;40;2
43;10;1;44;1
41;9;1;40;2
54;9;1;40;1
36;10;2;4;1
29;13;2;40;1
66;9;1;40;1
59;15;1;50;1
62;13;1;40;2
29;6;1;40;1
28;13;1;45;2
27;13;1;60;2
42;9;1;40;2
60;11;1;46;2
58;14;1;50;2
27;10;1;40;1
45;9;2;40;1
50;10;1;40;2
43;10;1;40;1
39;15;1;50;1
21;10;1;20;1
24;9;1;70;1
59;15;1;30;1
36;9;1;40;2
72;10;2;4;1
35;14;1;65;2
33;10;1;40;1
30;9;2;45;1
40;11;1;50;2
26;10;1;55;1
37;11;1;40;1
68;10;2;20;1
45;13;1;72;2
56;9;1;40;1
36;9;2;40;1
50;13;1;50;2
38;11;1;40;1
29;13;1;41;1
28;9;2;28;1
39;10;1;50;1
26;13;1;40;1
52;10;1;65;2
52;13;1;40;1
84;9;2;13;1
33;10;2;10;1
46;15;1;50;2
30;9;2;35;1
38;13;1;40;2
66;9;2;8;1
62;14;1;40;2
31;13;1;40;2
31;13;1;40;2
39;9;1;40;1
60;9;1;50;1
27;13;2;40;1
37;11;2;40;1
38;10;2;40;1
25;9;1;40;1
48;9;2;40;1
42;13;1;50;1
45;14;1;50;2
22;10;1;40;1
50;9;1;40;1
21;9;1;40;1
44;10;2;40;1
60;9;1;50;1
21;10;2;6;1
51;9;1;48;1
30;9;1;40;1
46;12;1;40;1
43;11;1;45;2
57;9;1;48;1
48;14;1;40;2
39;13;1;40;2
68;9;1;40;1
33;10;1;24;1
22;9;1;40;1
18;7;1;7;1
28;9;1;50;1
32;14;1;40;1
56;9;1;42;1
36;9;1;50;1
34;10;1;55;1
18;9;2;40;1
39;6;1;40;1
25;13;2;40;1
27;10;1;35;1
56;14;1;60;1
33;9;1;40;1
49;16;1;60;2
44;9;1;84;1
30;7;1;45;2
27;9;1;50;1
25;13;1;40;2
30;13;1;40;1
38;12;1;40;1
38;9;1;40;1
46;10;2;40;1
37;9;2;20;1
62;9;1;40;2
55;9;1;40;1
47;9;1;40;1
45;9;2;14;1
50;9;1;40;1
36;9;1;40;1
45;9;2;20;1
23;9;1;38;1
37;12;1;50;2
38;16;1;55;2
27;10;1;40;1
29;13;2;50;1
45;14;2;40;1
41;9;1;55;2
38;10;2;20;1
27;13;1;40;1
51;10;1;40;1
44;9;1;40;1
33;14;1;40;1
28;9;1;40;2
32;13;1;45;2
43;14;1;55;1
45;9;2;40;1
52;12;1;40;2
24;9;1;35;1
19;10;1;40;1
47;11;1;40;2
53;16;1;50;2
31;13;1;40;2
30;11;1;40;1
56;9;1;40;1
49;13;1;40;2
38;9;1;40;1
19;10;1;18;1
39;11;1;40;1
38;9;1;40;1
47;9;1;55;2
58;7;1;40;1
27;9;1;40;1
59;14;1;40;2
24;13;1;47;1
42;11;1;40;1
53;14;1;60;2
35;9;1;50;1
36;9;2;40;2
26;9;1;40;1
33;5;1;48;1
29;10;1;40;1
43;7;1;40;1
35;13;1;50;2
48;13;2;36;2
45;14;2;40;1
43;9;2;40;1
27;5;1;30;1
21;4;1;40;1
63;9;2;4;1
39;10;1;40;2
52;13;1;55;2
41;13;2;40;1
48;9;1;70;2
27;7;2;35;1
53;9;1;40;1
33;12;1;50;1
37;6;1;35;1
18;10;2;40;1
43;16;2;24;2
20;10;2;40;1
47;15;1;50;2
36;9;1;70;1
41;9;1;45;2
67;4;1;40;1
38;13;1;40;1
47;14;1;25;1
39;11;1;40;1
34;13;1;35;1
36;9;1;35;1
24;10;1;40;1
50;9;1;84;1
21;9;2;30;1
21;5;2;50;1
40;9;1;40;1
19;10;2;25;1
38;9;2;40;1
34;11;1;50;1
44;10;1;50;1
20;12;2;25;1
44;9;1;55;2
49;9;2;10;1
45;12;1;50;2
24;9;1;40;1
34;9;1;40;1
58;9;1;72;2
39;9;1;45;1
22;9;1;40;1
38;13;2;32;2
32;15;1;50;2
45;9;1;48;1
23;9;1;45;1
35;12;1;45;1
52;10;1;45;2
55;10;1;40;1
23;9;1;40;1
22;13;2;25;1
27;9;1;40;1
24;12;2;15;1
21;10;1;40;1
49;13;2;35;1
32;8;1;40;1
64;10;2;24;1
37;9;1;50;1
61;4;1;40;1
44;9;2;40;2
53;9;1;52;2
43;14;1;50;2
60;16;1;40;2
23;10;2;40;1
25;14;1;40;1
29;9;2;40;1
51;13;2;55;1
47;2;1;12;1
20;9;2;40;1
25;7;1;40;2
27;6;1;40;1
23;9;2;40;1
18;9;2;27;1
23;4;1;32;1
59;9;1;60;1
46;9;2;37;1
66;4;1;40;1
46;14;1;38;2
36;7;2;23;1
44;9;2;40;1
17;7;1;20;1
27;10;1;45;1
32;10;1;40;2
53;9;1;40;1
22;10;1;98;1
30;12;2;40;1
47;13;1;30;1
68;10;1;40;2
39;9;1;40;1
22;13;2;40;1
62;4;1;40;2
20;9;2;35;1
21;9;1;38;1
34;11;1;50;1
30;9;1;75;1
25;10;2;40;1
23;9;2;21;1
40;13;1;40;1
26;9;1;40;1
57;11;1;40;2
36;11;1;60;2
43;10;2;40;1
49;13;1;40;1
58;9;1;40;2
32;10;1;40;1
59;9;1;45;2
42;13;2;40;1
37;13;1;40;1
40;15;1;45;2
47;9;1;40;1
56;13;1;45;2
30;9;2;40;1
42;9;2;35;1
21;9;1;40;1
21;9;2;40;1
47;9;2;40;1
22;10;1;20;1
35;12;2;40;2
41;7;2;40;1
43;13;1;53;1
60;10;1;55;1
73;4;1;30;2
90;13;2;40;2
62;9;1;38;1
28;9;1;40;1
45;10;1;40;1
19;9;1;45;1
30;9;1;35;1
19;8;2;52;1
23;10;1;80;1
22;13;1;10;1
19;9;2;28;1
45;12;1;40;1
26;9;2;25;1
42;6;1;40;2
62;9;1;35;1
61;6;1;40;1
34;13;1;60;2
22;9;2;53;1
56;14;1;40;2
32;10;1;40;1
24;10;1;40;1
26;9;1;40;1
32;9;2;45;1
58;12;1;40;1
25;12;2;35;2
23;10;2;25;1
23;10;1;40;1
54;10;1;40;1
28;10;2;35;1
35;13;1;40;2
30;10;1;25;2
23;8;1;40;1
42;10;1;50;2
72;6;2;20;1
21;9;1;40;1
37;13;1;40;1
54;9;2;40;1
58;14;2;45;1
32;13;1;40;1
65;10;2;15;1
22;13;1;45;1
52;13;1;40;2
65;6;2;20;1
33;9;2;35;1
35;9;1;65;1
27;10;2;40;1
34;9;1;42;1
53;9;1;70;1
23;6;1;40;1
43;16;2;40;2
58;11;1;40;1
38;6;1;40;1
26;9;1;50;1
60;13;1;50;2
28;9;1;50;1
33;9;2;30;1
29;10;1;40;1
54;16;2;50;2
41;4;1;36;1
63;10;1;50;1
31;9;2;27;1
23;13;2;25;1
31;10;1;40;1
41;15;1;45;2
51;9;1;40;2
59;10;1;40;2
23;10;2;45;1
24;10;1;45;1
67;9;2;20;1
65;9;2;35;1
47;13;1;40;2
21;9;1;40;1
38;4;1;40;1
55;13;2;40;1
39;14;2;40;1
24;9;2;50;2
24;9;1;40;1
38;10;1;40;2
19;9;1;24;1
32;9;1;50;1
63;10;1;60;2
18;10;2;30;1
36;10;1;45;1
41;13;1;40;1
57;10;1;40;1
48;9;1;40;1
44;9;2;40;1
25;10;1;40;1
48;8;1;50;1
20;10;2;8;1
74;9;1;55;1
44;9;2;40;1
26;10;2;40;1
54;9;1;40;1
39;9;1;48;2
38;10;2;40;1
18;6;2;40;1
32;14;2;40;1
24;10;1;40;1
19;5;1;35;1
28;9;1;40;1
28;9;1;30;1
49;9;1;40;1
50;13;1;40;1
63;9;2;40;1
58;9;1;50;1
68;9;2;15;1
41;10;1;40;2
21;9;2;40;1
27;10;1;50;2
24;13;1;40;1
50;13;2;40;1
47;10;2;44;1
64;9;1;40;2
54;9;2;40;1
28;13;2;30;1
26;14;2;40;1
35;13;1;42;1
48;9;1;15;1
50;12;2;40;1
39;9;2;40;1
46;13;1;45;2
41;10;2;48;1
24;4;1;40;1
57;9;1;40;1
32;9;1;40;1
41;12;1;50;2
55;9;1;40;2
41;11;1;80;1
69;4;2;40;1
22;9;2;40;1
45;9;1;40;1
33;9;1;40;1
57;10;2;40;1
38;13;1;65;2
40;9;1;50;1
48;10;2;40;1
38;10;2;35;1
26;13;2;60;1
24;9;1;40;1
35;9;2;20;1
37;10;1;75;2
42;9;1;40;1
37;9;2;40;2
37;9;2;50;1
28;14;2;80;1
22;9;1;40;1
24;7;2;40;1
45;10;1;40;2
29;9;1;50;2
23;10;2;25;1
24;13;1;40;1
25;12;2;40;1
58;9;2;32;1
28;11;1;60;1
58;9;2;35;2
18;7;1;16;1
59;4;1;40;1
39;9;2;40;1
53;10;1;50;2
54;15;2;65;1
51;9;1;50;2
59;14;1;55;2
42;9;1;40;2
36;10;2;40;1
37;10;2;60;1
32;10;1;40;1
38;9;1;50;1
19;9;2;30;1
55;13;2;48;1
30;9;1;40;1
27;10;1;50;2
65;9;1;25;1
44;13;2;5;1
23;3;1;50;1
32;13;1;50;1
60;9;2;20;1
28;9;1;40;1
44;9;1;40;1
29;9;1;16;1
57;9;1;40;1
41;10;1;60;1
34;7;1;60;1
44;10;2;42;1
44;13;1;40;1
57;2;1;22;1
37;13;1;30;1
35;13;1;16;2
51;14;1;50;2
27;10;1;45;1
41;10;2;40;2
28;13;1;8;1
37;16;1;60;1
18;10;1;8;1
24;4;2;20;1
53;8;2;40;1
40;9;1;48;1
54;10;1;60;1
22;10;2;40;1
44;6;2;30;1
43;10;2;45;1
58;13;2;20;2
59;13;2;45;2
31;13;1;45;2
35;9;1;40;1
17;6;2;20;1
45;10;2;32;1
40;10;1;40;1
35;9;1;45;1
25;13;1;45;1
58;9;1;40;1
39;10;1;50;2
69;2;1;34;1
23;9;1;54;1
32;13;2;40;1
48;12;1;44;1
41;13;1;40;1
74;5;1;10;1
43;13;1;50;2
18;10;1;20;1
24;13;1;40;1
58;10;2;32;1
54;14;1;40;2
60;4;1;40;1
28;10;1;40;1
41;9;1;40;2
62;10;1;35;2
27;10;1;40;1
30;10;2;20;1
63;13;1;35;1
33;9;1;50;1
34;9;1;45;1
20;5;1;40;1
51;9;1;40;1
21;6;1;25;1
50;9;1;40;2
43;9;1;40;1
27;9;1;40;1
19;9;2;40;1
20;9;1;43;1
17;8;2;6;1
47;12;1;40;1
25;13;2;40;1
71;14;2;20;1
21;9;2;40;1
69;7;1;48;1
48;12;1;40;1
57;4;2;3;1
58;10;1;40;2
34;9;2;20;1
33;10;1;66;1
56;3;1;40;1
40;14;1;40;1
28;9;1;32;1
42;14;1;40;1
19;10;2;20;1
41;11;2;40;1
28;9;2;35;1
40;6;2;35;1
23;10;1;30;1
46;9;2;40;2
39;14;1;50;2
39;13;1;50;1
45;9;2;40;1
21;10;2;35;1
50;10;2;40;1
33;9;1;40;1
34;7;2;40;1
55;9;1;32;1
62;9;2;40;1
31;13;1;40;1
35;5;1;40;1
30;9;1;40;1
57;10;1;50;2
50;9;1;55;2
51;9;1;50;1
47;9;1;45;2
37;13;1;45;2
58;4;1;40;1
39;13;2;50;2
34;10;1;40;2
45;9;2;38;1
19;10;1;40;1
42;13;1;40;2
40;11;1;40;1
39;15;1;50;2
36;14;1;40;2
56;9;2;35;1
19;10;2;15;1
37;10;1;40;2
60;9;1;40;1
56;9;1;40;2
51;4;1;47;1
34;13;2;36;1
23;10;2;10;1
19;9;1;30;1
37;9;2;40;1
58;13;1;40;2
33;7;2;35;1
39;13;1;40;2
36;9;2;40;1
26;13;2;40;1
22;11;2;36;1
32;14;1;40;1
17;7;1;15;1
57;10;2;40;1
68;4;2;20;1
70;9;1;40;1
30;9;1;40;1
19;10;2;15;1
51;9;1;40;1
19;10;1;30;1
47;9;1;40;1
41;13;1;55;2
36;10;1;40;2
30;10;1;40;2
26;9;1;45;1
41;13;1;20;1
25;10;1;45;1
62;5;1;40;1
23;14;1;40;1
26;13;2;10;1
25;9;1;40;1
30;13;2;45;1
48;9;1;40;1
20;9;1;40;1
51;10;2;15;2
19;10;1;10;1
31;9;1;40;1
36;13;1;50;2
21;10;2;40;1
40;9;1;40;1
30;7;1;40;1
28;10;1;40;1
57;5;1;40;2
18;7;1;15;1
54;9;1;40;2
32;9;1;40;1
52;14;1;40;1
27;9;2;40;1
45;13;1;48;1
18;10;1;20;1
37;9;1;35;1
52;9;1;40;2
59;5;1;50;1
27;11;1;40;1
43;9;1;40;1
56;10;1;40;2
44;10;1;72;1
37;11;1;45;1
28;11;1;50;2
48;9;2;25;1
58;13;1;50;1
29;9;1;45;1
37;12;1;40;1
35;15;1;50;2
36;11;1;38;1
52;9;1;48;1
30;9;1;40;1
22;5;1;40;1
55;12;1;60;1
61;9;2;38;2
33;9;1;30;1
46;10;1;50;1
64;7;2;16;1
28;6;1;40;1
19;9;2;42;1
36;9;1;40;1
43;13;1;40;2
39;16;1;40;1
56;13;1;42;2
24;10;1;40;1
40;9;1;60;1
45;12;1;50;2
56;14;2;40;1
46;9;2;40;1
35;13;2;40;1
36;15;1;60;2
50;15;1;50;2
61;4;2;21;1
31;11;1;60;1
63;10;1;40;1
41;11;1;40;1
48;9;1;40;1
45;9;2;35;1
24;9;1;40;1
34;10;1;40;2
27;13;2;40;1
26;11;1;48;1
27;9;1;40;1
55;11;1;40;1
38;9;1;40;2
31;9;2;40;2
51;12;1;40;2
56;8;1;40;2
39;12;1;40;1
50;10;1;40;2
34;13;1;40;1
44;9;1;50;1
21;9;1;40;1
37;10;1;70;1
34;6;1;40;1
18;8;2;30;1
34;9;1;80;1
38;9;1;65;2
19;9;1;12;1
46;9;1;40;1
19;10;2;25;1
22;10;2;20;1
38;9;1;50;1
33;14;2;50;2
83;9;1;8;1
34;10;1;40;2
38;9;1;40;1
33;10;2;40;1
27;9;2;40;2
38;9;1;60;1
25;10;1;25;1
38;9;1;40;1
52;13;1;48;2
33;14;1;50;1
17;7;2;20;1
28;13;2;60;1
52;9;2;40;1
34;9;1;40;1
25;13;2;15;1
17;5;1;26;1
22;9;1;80;1
22;9;1;40;1
46;10;1;40;2
58;9;2;40;1
39;10;2;35;1
59;10;2;40;1
61;9;1;40;1
32;11;1;45;1
50;13;1;40;2
51;9;1;40;1
43;13;2;45;1
20;10;1;40;1
38;13;1;40;1
44;11;1;40;2
28;11;1;50;1
50;14;2;40;1
53;16;1;50;1
42;13;1;45;1
47;14;1;45;1
39;9;2;40;2
38;9;1;60;1
34;13;1;50;1
40;10;2;40;1
63;10;2;20;1
53;10;2;40;2
43;11;1;48;1
28;10;1;60;1
68;9;2;10;2
22;4;2;40;1
46;13;1;38;1
57;9;2;40;1
38;9;2;35;1
66;14;1;40;1
29;12;2;40;1
54;13;1;50;2
38;9;1;40;1
35;7;2;8;1
30;13;2;37;1
39;9;2;40;1
31;14;1;40;1
50;9;1;50;1
30;9;1;60;1
25;13;2;40;1
24;13;2;40;1
59;9;2;40;1
45;13;1;15;1
64;3;2;20;1
61;8;2;40;1
42;11;2;40;1
28;3;1;40;1
53;9;1;40;1
33;7;1;7;1
34;14;1;40;1
41;10;1;48;1
67;10;1;24;2
46;12;2;27;1
32;9;2;40;1
41;9;1;40;1
30;13;1;40;1
54;13;1;50;1
33;9;1;40;1
20;9;1;32;1
34;13;2;40;1
20;10;1;30;1
17;9;1;40;1
45;10;2;48;1
21;9;1;40;1
25;13;1;40;1
38;9;1;41;1
17;7;2;15;1
35;9;2;30;1
38;13;1;40;1
48;12;1;56;2
25;9;1;40;1
57;14;1;40;1
32;13;2;50;2
39;13;1;30;1
23;13;2;35;1
21;9;1;45;1
47;9;2;48;1
25;4;2;40;1
18;7;2;35;1
41;10;1;40;1
19;9;2;15;1
24;9;1;42;1
57;13;1;50;2
51;16;1;40;2
32;9;1;40;1
28;11;1;45;1
40;13;1;75;2
21;10;1;20;1
45;13;1;40;2
17;8;2;25;1
55;6;1;50;1
42;10;1;40;1
49;9;1;38;1
38;9;1;40;1
50;13;1;40;1
47;9;1;48;2
43;13;2;40;1
39;13;1;40;2
42;9;1;30;1
32;9;2;50;1
44;12;2;40;1
50;15;1;80;2
55;9;2;45;1
37;9;1;40;1
59;9;2;40;1
56;7;1;40;1
33;8;1;32;1
35;13;1;40;2
44;9;1;40;1
57;9;1;40;2
31;10;2;40;1
18;7;2;15;1
43;9;1;70;1
33;9;1;40;1
18;10;1;25;1
47;13;1;40;1
53;9;2;40;1
59;11;1;35;2
35;14;1;38;1
49;6;1;40;1
26;12;1;40;1
25;9;1;60;1
36;14;2;30;1
29;9;2;45;1
52;6;2;25;1
50;13;1;50;1
22;13;2;40;1
44;14;2;40;1
32;11;1;40;2
49;9;2;38;1
31;2;1;45;1
33;9;1;40;1
50;9;2;15;1
62;9;1;40;1
26;10;2;40;1
46;9;2;15;1
55;13;1;40;2
49;9;2;20;1
22;9;2;40;1
43;13;1;38;2
58;10;1;42;1
48;14;1;40;2
21;7;1;50;1
67;4;2;20;1
39;7;1;40;1
52;11;2;40;1
25;13;1;40;1
27;10;1;60;2
18;7;2;20;1
41;9;1;40;2
59;16;1;50;1
23;12;1;44;1
42;9;2;15;1
54;15;1;30;2
39;9;1;60;1
57;5;1;40;1
51;6;2;25;1
31;4;1;40;1
24;10;2;45;1
35;10;1;40;1
26;13;2;40;1
42;16;1;45;2
31;9;1;45;1
46;13;1;40;2
38;13;1;37;1
51;13;1;40;1
27;9;1;40;1
33;13;1;45;1
22;10;1;48;2
72;9;1;40;1
25;13;1;40;1
58;13;1;70;2
23;10;1;45;1
63;3;2;19;1
23;5;1;40;1
51;14;1;50;2
75;1;2;48;1
52;10;2;50;1
69;9;1;10;1
52;16;1;40;2
40;9;2;40;1
34;16;1;50;2
21;10;2;8;1
30;13;2;40;1
46;3;1;40;1
21;10;2;16;1
44;9;1;40;1
51;9;2;40;1
40;9;2;32;1
33;9;1;37;1
22;9;1;60;1
23;9;1;30;1
75;10;1;30;1
55;7;2;40;1
24;10;1;20;1
45;10;1;56;2
31;9;1;24;1
49;9;1;40;2
26;13;2;40;1
61;14;1;50;1
44;14;1;50;1
28;10;2;40;1
79;9;1;40;2
51;9;2;30;1
44;16;1;60;1
24;13;1;40;1
46;10;1;40;2
36;9;2;20;1
23;8;2;38;1
25;4;1;40;1
48;10;1;8;1
18;7;2;24;1
25;9;1;40;1
19;9;1;45;1
26;13;1;40;1
33;9;1;35;1
42;9;2;40;1
22;10;2;40;1
36;13;1;40;2
33;9;1;40;1
34;9;1;70;1
33;14;1;45;1
62;15;1;15;2
30;10;2;40;1
22;10;2;40;1
34;11;1;40;1
43;9;2;60;1
25;13;1;40;1
35;9;2;40;1
28;12;2;40;1
28;10;2;45;1
25;9;2;25;1
40;9;1;40;2
35;5;1;40;1
48;4;1;50;1
63;9;1;20;1
31;13;2;40;2
36;12;1;45;1
39;10;1;40;1
24;9;2;40;1
32;13;1;35;1
46;1;2;40;1
19;9;1;35;1
30;10;1;40;1
35;11;1;40;1
23;13;1;55;1
33;9;1;55;1
25;9;1;40;1
64;9;1;35;2
18;9;2;20;1
59;7;1;40;1
45;9;2;40;1
30;16;2;15;1
24;3;2;40;1
22;9;2;35;1
49;10;1;56;2
35;8;1;40;1
48;14;2;40;1
18;8;2;20;1
35;10;1;40;1
27;9;1;40;1
28;13;1;60;1
21;10;1;40;1
26;10;2;50;1
44;13;1;40;2
39;9;1;40;1
40;13;1;40;1
70;13;1;35;2
34;14;2;50;1
34;12;1;40;1
66;10;1;50;1
40;9;1;40;1
61;9;1;40;2
59;4;1;40;1
28;14;2;40;1
47;9;1;40;2
33;13;1;60;2
18;7;1;20;1
25;5;1;40;1
22;10;1;20;1
40;13;1;40;2
68;9;1;25;1
30;12;2;40;1
73;4;1;99;2
45;4;1;10;1
23;7;1;35;1
40;13;1;45;2
39;13;1;40;2
23;10;1;40;1
51;9;1;40;1
53;9;1;45;1
24;13;1;35;1
53;13;1;40;1
49;16;1;60;1
34;9;1;40;1
37;9;1;47;1
40;11;1;40;1
23;10;2;6;1
36;14;1;50;2
35;13;2;40;1
53;13;2;50;2
42;10;1;65;2
32;14;2;40;1
33;9;2;65;1
59;9;1;60;1
36;10;1;44;1
37;15;1;40;2
31;10;1;45;1
46;13;1;40;1
44;13;2;38;1
27;13;1;60;2
29;9;1;40;1
39;10;1;40;1
62;9;1;65;1
48;14;2;40;2
42;9;2;25;1
60;14;1;48;2
35;13;2;40;1
39;10;1;40;1
34;12;2;36;1
22;10;1;22;1
18;9;1;40;1
44;11;1;40;2
44;9;2;40;1
49;13;2;40;1
21;9;1;50;1
49;11;1;40;1
52;7;1;40;1
39;13;1;40;2
23;13;1;40;1
54;9;1;49;1
31;9;2;25;1
30;14;2;20;1
21;10;1;40;1
38;13;1;40;2
51;10;1;40;2
34;16;1;50;2
22;13;2;30;1
20;10;2;45;1
26;13;1;55;1
26;10;2;35;1
41;10;1;40;2
35;13;1;40;2
27;10;1;40;1
65;10;1;40;1
31;7;1;65;1
45;15;1;35;2
37;12;1;50;2
47;9;1;45;2
47;12;1;50;2
33;9;1;40;1
40;6;1;40;1
38;10;1;40;2
21;10;1;40;1
40;9;1;40;1
33;9;1;55;1
29;10;1;52;1
41;10;1;35;1
20;10;2;30;1
20;10;1;54;1
34;6;1;40;1
78;13;1;45;2
46;9;1;40;2
40;11;1;40;2
59;10;1;40;2
23;9;1;40;1
23;10;1;24;1
47;10;1;30;1
31;13;1;38;2
42;10;1;56;2
46;9;2;40;1
29;9;1;44;1
21;9;1;40;1
55;9;1;40;2
38;11;2;40;1
44;14;1;40;1
61;10;1;50;2
38;13;1;40;1
50;13;1;45;2
53;14;1;40;2
37;9;1;36;2
49;14;1;45;2
30;10;1;40;2
19;11;2;40;1
59;9;1;20;1
43;13;1;40;1
29;13;1;60;1
49;15;1;45;1
36;9;1;50;1
26;7;1;32;1
18;10;2;20;1
60;10;2;15;1
43;9;2;40;1
42;9;2;40;1
41;9;1;50;1
55;14;1;40;2
31;13;2;40;1
20;10;1;40;1
37;14;1;40;2
51;10;1;55;1
28;10;1;55;2
24;11;2;40;1
21;10;2;30;1
21;9;1;50;1
20;10;2;40;1
35;9;2;45;1
30;10;1;40;1
44;9;1;30;1
45;13;1;40;2
42;6;1;40;1
36;9;2;40;1
32;13;2;40;1
33;9;1;40;1
27;5;1;32;1
17;6;2;15;1
45;9;2;40;1
41;13;1;40;1
19;10;2;35;1
45;11;2;8;1
41;16;1;70;2
34;9;2;35;1
33;13;1;60;2
17;6;2;20;1
51;13;2;60;1
33;9;1;20;1
23;10;2;18;1
52;13;1;30;2
36;10;2;32;1
25;9;2;40;1
38;10;2;20;1
64;5;1;45;1
42;14;1;40;2
29;9;1;40;1
26;13;2;38;1
38;9;1;24;1
24;6;1;30;1
43;10;1;40;2
38;6;1;40;2
28;13;1;45;2
18;10;2;25;1
44;11;1;40;1
81;9;1;18;1
55;9;1;40;2
52;7;2;40;1
31;13;1;40;2
35;9;2;40;1
39;9;2;36;1
27;9;1;40;1
23;10;1;15;1
26;7;1;50;1
33;11;1;40;1
39;10;2;40;1
44;9;1;40;1
38;9;2;40;1
18;8;1;15;1
54;9;2;15;1
45;9;2;40;1
43;14;1;40;2
23;13;2;40;1
37;10;1;40;1
33;7;1;50;1
45;13;1;50;2
32;13;1;55;1
47;4;1;40;1
44;12;1;40;2
22;9;1;40;1
17;7;1;30;1
64;16;1;60;2
30;13;1;45;2
51;13;1;70;2
26;9;1;40;1
31;10;2;40;1
50;7;1;40;1
18;10;1;10;1
63;9;2;40;1
48;11;1;43;2
37;13;1;50;2
51;9;1;28;1
29;9;2;38;1
69;14;1;25;1
56;9;1;60;1
26;13;2;40;1
39;14;1;40;2
42;9;2;22;1
41;9;1;40;2
45;9;1;40;2
23;10;1;40;1
29;13;1;50;2
34;10;1;50;1
31;13;2;20;2
46;13;2;40;2
46;9;2;25;1
33;3;2;40;1
46;11;1;40;1
26;9;2;40;1
49;13;2;50;1
66;9;2;35;1
55;9;2;40;2
35;9;1;40;1
27;10;2;40;1
31;9;2;40;1
47;10;2;16;1
48;9;1;40;2
27;10;2;56;1
38;9;2;40;1
27;9;2;40;1
23;12;1;20;1
17;8;1;15;1
44;13;1;40;2
26;9;1;48;1
37;9;2;40;1
49;13;1;55;2
42;9;1;40;2
26;13;2;40;1
73;11;2;32;1
44;10;1;40;1
47;14;2;40;1
28;10;2;20;1
49;10;1;40;1
17;9;2;20;1
42;10;1;40;1
30;6;1;40;1
36;11;1;37;1
53;13;2;40;1
23;9;1;40;1
35;9;2;40;1
32;7;1;60;2
39;13;2;50;2
40;14;1;60;1
28;10;1;40;1
32;9;1;40;1
42;10;2;40;1
35;13;2;43;1
35;8;2;40;1
21;9;1;40;1
71;4;1;40;2
31;9;1;40;1
25;10;2;40;1
35;9;2;40;1
24;9;1;25;1
69;10;1;25;1
35;14;1;40;2
35;13;1;40;1
42;13;1;50;2
51;11;1;40;2
48;9;1;44;1
49;11;1;40;1
53;12;1;99;1
43;10;1;40;1
53;13;1;40;2
35;9;1;40;1
36;9;2;40;1
34;14;2;40;1
48;10;1;40;2
53;9;2;40;1
37;10;1;40;1
49;15;2;40;1
30;10;1;40;1
41;9;1;40;1
25;10;2;40;1
24;10;1;65;1
34;9;1;40;1
29;9;2;42;1
23;13;2;45;1
46;10;1;42;1
20;10;2;15;1
63;8;1;40;1
40;14;1;50;1
33;12;1;50;1
24;10;2;40;1
36;10;1;45;1
25;9;1;40;1
54;5;1;40;1
50;13;1;50;1
58;13;1;40;1
17;7;1;20;1
40;9;1;50;2
27;13;1;40;1
20;9;2;26;1
22;7;1;35;1
80;7;1;25;1
52;9;1;45;1
40;13;1;48;2
48;6;2;48;1
62;9;1;25;1
32;12;1;42;2
21;10;2;28;1
58;13;1;40;2
37;14;1;60;2
29;16;1;35;2
25;9;1;40;1
26;10;1;40;1
50;10;1;50;1
30;13;1;40;2
30;13;1;80;1
59;9;2;10;1
36;9;1;40;1
37;14;1;50;2
42;13;2;40;2
34;13;1;45;2
27;5;1;40;1
39;13;1;50;2
41;11;1;60;2
34;13;1;70;2
41;10;1;40;1
50;10;2;40;1
18;9;2;28;1
23;13;2;15;1
26;9;1;48;1
38;10;1;60;2
27;10;1;88;1
21;6;1;40;1
41;9;1;40;1
42;12;1;35;1
25;6;1;40;1
43;13;1;40;2
23;10;1;15;1
40;13;1;40;2
23;10;1;9;1
18;7;2;20;1
37;13;1;50;1
58;5;1;40;1
36;10;1;40;1
36;12;1;40;2
25;11;2;40;2
62;13;1;40;2
34;10;1;40;1
27;13;2;36;1
23;9;1;35;1
55;9;2;40;1
42;9;1;40;1
22;9;2;38;1
44;12;1;40;2
42;10;1;40;1
21;9;1;40;1
25;12;2;45;1
31;2;1;35;1
42;10;1;38;1
26;5;1;20;1
62;10;1;98;2
28;13;1;50;2
34;14;1;40;1
51;13;1;40;1
45;14;2;45;2
44;10;1;50;2
47;4;1;10;1
35;10;1;40;1
46;4;1;40;1
46;12;1;56;1
46;13;1;53;2
66;13;1;8;2
34;9;2;20;1
26;12;1;40;1
29;9;1;40;2
30;9;1;40;1
23;13;2;40;1
46;5;2;40;1
44;6;1;40;1
